experiment,model,language,difficulty_rank,condition,n_pairs,n_valid,n_correct,valid_rate,valid_accuracy,effective_accuracy,strict_swap_error,parse_failure_rate,effective_ci_low,effective_ci_high,valid_accuracy_ci_low,valid_accuracy_ci_high,spearman_valid_only,spearman_p,debiased_accuracy,debiased_tie_rate,median_abs_b,median_abs_c
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,monokai_dark__fs20__wrap60__lnon,333,226,200,0.6786786786786787,0.8849557522123894,0.6006006006006006,0.3213213213213213,0.0,0.5471370954463325,0.6517695362805688,0.8367727360307285,0.9202708404101189,0.7080520311232443,1.0683393763601409e-35,0.7927927927927928,0.021021021021021023,0.5,0.9375
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,monokai_dark__fs20__wrap80__lnon,333,234,212,0.7027027027027027,0.905982905982906,0.6366366366366366,0.29729729729729726,0.0,0.5836915963089219,0.6864651721559739,0.8617596573474875,0.9370918168323727,0.7414552969047393,4.437120007249799e-42,0.8078078078078078,0.021021021021021023,0.5,0.875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,monokai_dark__fs24__wrap60__lnon,333,240,215,0.7207207207207207,0.8958333333333334,0.6456456456456456,0.2792792792792793,0.0,0.5928776018899321,0.6950917007594622,0.8507518260304615,0.9284429873491379,0.734890536042748,5.086567336912338e-42,0.8018018018018018,0.021021021021021023,0.5,1.0
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,monokai_dark__fs24__wrap80__lnon,333,252,223,0.7567567567567568,0.8849206349206349,0.6696696696696697,0.2432432432432432,0.0,0.617470135633495,0.7179992581745626,0.8396129308121182,0.9186691744191705,0.7225353814472469,5.808755831046625e-42,0.7987987987987988,0.021021021021021023,0.3125,0.8125
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,friendly_light__fs20__wrap60__lnon,333,183,144,0.5495495495495496,0.7868852459016393,0.43243243243243246,0.4504504504504504,0.0,0.38029159161965925,0.4861144019966012,0.7219730200422241,0.8400007552790509,0.5736928068505112,2.0905835571269736e-17,0.6606606606606606,0.021021021021021023,0.6875,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,friendly_light__fs20__wrap80__lnon,333,172,137,0.5165165165165165,0.7965116279069767,0.4114114114114114,0.48348348348348347,0.0,0.3598611872047077,0.4649822266477226,0.7301774755309806,0.8498905055019202,0.5739205649197695,1.8726822836873251e-16,0.6516516516516516,0.03303303303303303,0.625,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,friendly_light__fs24__wrap60__lnon,333,198,149,0.5945945945945946,0.7525252525252525,0.44744744744744747,0.4054054054054054,0.0,0.3949435628148472,0.5011499877755776,0.6879909762144312,0.8074473771559485,0.473885855693406,1.7685095486561258e-12,0.6486486486486487,0.018018018018018018,0.5625,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,friendly_light__fs24__wrap80__lnon,333,202,156,0.6066066066066066,0.7722772277227723,0.46846846846846846,0.3933933933933934,0.0,0.4155375513410164,0.5221185790132384,0.7096819908707923,0.8247098689139734,0.5293340383422958,5.537421123975945e-16,0.6546546546546547,0.015015015015015015,0.5,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,mono_light__fs20__wrap60__lnon,333,168,140,0.5045045045045045,0.8333333333333334,0.42042042042042044,0.49549549549549554,0.0,0.36860521697905474,0.47405073105787415,0.7696648692872278,0.8820986851461937,0.6196512042546622,3.405059750064862e-19,0.6726726726726727,0.03003003003003003,0.75,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,mono_light__fs20__wrap80__lnon,333,162,128,0.4864864864864865,0.7901234567901234,0.3843843843843844,0.5135135135135135,0.0,0.3337376764991668,0.43766813479976757,0.7210628613792565,0.8457435371439963,0.5401370968920631,1.1896923510123003e-13,0.6486486486486487,0.03003003003003003,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,mono_light__fs24__wrap60__lnon,333,178,139,0.5345345345345346,0.7808988764044944,0.4174174174174174,0.4654654654654654,0.0,0.3656885544926583,0.4710298821494377,0.7145523234584009,0.8353772726223564,0.5341139206827483,1.6184737192396604e-14,0.6606606606606606,0.021021021021021023,0.6875,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,mono_light__fs24__wrap80__lnon,333,200,153,0.6006006006006006,0.765,0.4594594594594595,0.3993993993993994,0.0,0.4067000122326645,0.5131435839370918,0.7015863111723746,0.8184256658476741,0.5050003211930707,2.4302326647686874e-14,0.6666666666666666,0.021021021021021023,0.5625,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,monokai_dark__fs20__wrap60__lnon,333,201,153,0.6036036036036037,0.7611940298507462,0.4594594594594595,0.39639639639639634,0.0,0.4067000122326645,0.5131435839370918,0.6977045692629591,0.8148869764353688,0.5227933007356598,1.7066522422593026e-15,0.6576576576576577,0.024024024024024024,0.5625,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,monokai_dark__fs20__wrap80__lnon,333,189,149,0.5675675675675675,0.7883597883597884,0.44744744744744747,0.43243243243243246,0.0,0.3949435628148472,0.5011499877755776,0.724678800184377,0.8405523522170849,0.5534664838340543,1.46342613795048e-16,0.6546546546546547,0.018018018018018018,0.5625,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,monokai_dark__fs24__wrap60__lnon,333,203,149,0.6096096096096096,0.7339901477832512,0.44744744744744747,0.39039039039039036,0.0,0.3949435628148472,0.5011499877755776,0.6692703063034672,0.7900186609163647,0.4587616035220273,5.84124052100807e-12,0.6546546546546547,0.018018018018018018,0.5625,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,monokai_dark__fs24__wrap80__lnon,333,230,171,0.6906906906906907,0.7434782608695653,0.5135135135135135,0.30930930930930933,0.0,0.459983101268344,0.5667357000084039,0.6833621251319734,0.7955948595055534,0.47412641217002305,2.7148774327206777e-14,0.6786786786786787,0.024024024024024024,0.375,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,friendly_light__fs20__wrap60__lnon,334,172,104,0.5149700598802395,0.6046511627906976,0.31137724550898205,0.4850299401197605,0.0,0.2640983224554234,0.36294567492775986,0.5300634293273341,0.6746664463313368,0.1991165976935408,0.008828552605900005,0.5748502994011976,0.020958083832335328,0.5625,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,friendly_light__fs20__wrap80__lnon,334,181,104,0.5419161676646707,0.574585635359116,0.31137724550898205,0.45808383233532934,0.0,0.2640983224554234,0.36294567492775986,0.5017445909326146,0.6443265349514946,0.16749502314951778,0.024211972890458528,0.5718562874251497,0.017964071856287425,0.625,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,friendly_light__fs24__wrap60__lnon,334,186,113,0.5568862275449101,0.6075268817204301,0.3383233532934132,0.44311377245508987,0.0,0.2896759848130048,0.39064744151543807,0.5358561182508232,0.6748460131407192,0.1848129374909953,0.011559525369299703,0.5598802395209581,0.029940119760479042,0.5625,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,friendly_light__fs24__wrap80__lnon,334,205,123,0.6137724550898204,0.6,0.36826347305389223,0.38622754491017963,0.0,0.3183069337389826,0.4212158580841931,0.5316927231789674,0.6646284490227721,0.1737662279100406,0.012712407959190564,0.5658682634730539,0.029940119760479042,0.5,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,mono_light__fs20__wrap60__lnon,334,167,105,0.5,0.6287425149700598,0.3143712574850299,0.5,0.0,0.2669310254295918,0.3660329085030647,0.5533420141832723,0.6983533312956633,0.20801870777241924,0.006984602420366655,0.5868263473053892,0.017964071856287425,0.6875,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,mono_light__fs20__wrap80__lnon,334,165,94,0.4940119760479042,0.5696969696969697,0.281437125748503,0.5059880239520957,0.0,0.23590508031408208,0.3319395515743684,0.4934120975282137,0.6428103691612355,0.15303092617602218,0.04972198154233635,0.5838323353293413,0.014970059880239521,0.71875,0.65625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,mono_light__fs24__wrap60__lnon,334,169,104,0.5059880239520959,0.6153846153846154,0.31137724550898205,0.49401197604790414,0.0,0.2640983224554234,0.36294567492775986,0.5402459843956234,0.6853943235842962,0.1784665051492873,0.02025907332374209,0.5598802395209581,0.02694610778443114,0.6875,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,mono_light__fs24__wrap80__lnon,334,204,125,0.6107784431137725,0.6127450980392157,0.37425149700598803,0.3892215568862275,0.0,0.324058722870729,0.4273039420513932,0.5444037355536825,0.6769188064502419,0.21943645620656377,0.0016135548937302178,0.5598802395209581,0.03293413173652695,0.5,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,monokai_dark__fs20__wrap60__lnon,334,189,116,0.5658682634730539,0.6137566137566137,0.3473053892215569,0.43413173652694614,0.0,0.29824249620427884,0.3998407397725839,0.5427342470543515,0.6802468497645737,0.2041058474711673,0.004846034611564917,0.5718562874251497,0.017964071856287425,0.5,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,monokai_dark__fs20__wrap80__lnon,334,204,121,0.6107784431137725,0.5931372549019608,0.36227544910179643,0.3892215568862275,0.0,0.312563555857568,0.4151193628666612,0.5246079386005832,0.6582237265330936,0.18936912626820565,0.0066737212631731956,0.5778443113772455,0.03592814371257485,0.53125,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,monokai_dark__fs24__wrap60__lnon,334,198,119,0.592814371257485,0.601010101010101,0.3562874251497006,0.40718562874251496,0.0,0.30682867642526096,0.4090143692000215,0.531504196824087,0.666671144524065,0.20886915132337616,0.003146180663854117,0.5688622754491018,0.020958083832335328,0.5625,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,monokai_dark__fs24__wrap80__lnon,334,221,131,0.6616766467065869,0.5927601809954751,0.39221556886227543,0.3383233532934131,0.0,0.341363763392738,0.4455185208262239,0.5269351794929911,0.655415532048587,0.19080541128844564,0.0044183225454528545,0.5598802395209581,0.020958083832335328,0.34375,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,friendly_light__fs20__wrap60__lnon,333,160,118,0.4804804804804805,0.7375,0.35435435435435436,0.5195195195195195,0.0,0.3049082992405378,0.40712239811006784,0.6643294227646624,0.7995336345288727,0.5231976060377389,1.2670958162372975e-12,0.6666666666666666,0.024024024024024024,0.8125,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,friendly_light__fs20__wrap80__lnon,333,185,143,0.5555555555555556,0.772972972972973,0.4294294294294294,0.4444444444444444,0.0,0.3773670500336968,0.48310143218773066,0.7074150208812591,0.827425160034204,0.6125672734374099,1.936361083501395e-20,0.6906906906906907,0.018018018018018018,0.75,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,friendly_light__fs24__wrap60__lnon,333,166,121,0.4984984984984985,0.7289156626506024,0.3633633633633634,0.5015015015015015,0.0,0.3135348278440262,0.41630840369107813,0.6566854578295136,0.7907906797855966,0.5010332427170692,6.199843628566369e-12,0.6936936936936937,0.02702702702702703,0.875,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,friendly_light__fs24__wrap80__lnon,333,208,157,0.6246246246246246,0.7548076923076923,0.47147147147147145,0.37537537537537535,0.0,0.41848723165657703,0.5251064100925108,0.6920717001084896,0.8083024976056606,0.5167643018269242,1.344541534912205e-15,0.6876876876876877,0.012012012012012012,0.5625,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,mono_light__fs20__wrap60__lnon,333,159,113,0.4774774774774775,0.710691823899371,0.33933933933933935,0.5225225225225225,0.0,0.2905743583944759,0.3917687819819654,0.6358999717910752,0.7755431612121373,0.4828604582213687,1.1494538587370533e-10,0.6636636636636637,0.012012012012012012,0.875,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,mono_light__fs20__wrap80__lnon,333,177,141,0.5315315315315315,0.7966101694915254,0.42342342342342343,0.46846846846846846,0.0,0.37152385744439226,0.47706960198736953,0.7313061466340207,0.8493129253682041,0.6127049507201655,1.2684787866863363e-19,0.6846846846846847,0.03903903903903904,0.8125,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,mono_light__fs24__wrap60__lnon,333,163,114,0.4894894894894895,0.6993865030674846,0.34234234234234234,0.5105105105105106,0.0,0.2934367258067405,0.39484392596453366,0.6250684949042024,0.7645229199602289,0.4484579044463656,1.93252210923285e-09,0.6636636636636637,0.018018018018018018,0.9375,0.8125
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,mono_light__fs24__wrap80__lnon,333,204,155,0.6126126126126126,0.7598039215686274,0.46546546546546547,0.3873873873873874,0.0,0.41258978645314404,0.5191288325062781,0.6967253471366457,0.8132787713941365,0.5417609741195484,5.887860367284912e-17,0.6666666666666666,0.021021021021021023,0.5,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,monokai_dark__fs20__wrap60__lnon,333,177,131,0.5315315315315315,0.7401129943502824,0.3933933933933934,0.46846846846846846,0.0,0.3424272199342729,0.4467911255491602,0.6708887747873955,0.7991361882620245,0.4983292416269332,1.6882092434370609e-12,0.6636636636636637,0.018018018018018018,0.75,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,monokai_dark__fs20__wrap80__lnon,333,177,138,0.5315315315315315,0.7796610169491526,0.4144144144144144,0.46846846846846846,0.0,0.36277387586011484,0.46800704938714827,0.713020574860883,0.8344202644555007,0.5474086652358877,3.1671268576222115e-15,0.6816816816816816,0.02702702702702703,0.75,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,monokai_dark__fs24__wrap60__lnon,333,185,133,0.5555555555555556,0.7189189189189189,0.3993993993993994,0.4444444444444444,0.0,0.3482304637194312,0.4528629045536675,0.6501968019821049,0.7787344322174248,0.4384241860816677,4.329006777960208e-10,0.6876876876876877,0.012012012012012012,0.6875,0.75
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,far,monokai_dark__fs24__wrap80__lnon,333,220,168,0.6606606606606606,0.7636363636363637,0.5045045045045045,0.33933933933933935,0.0,0.4510596936087735,0.5578465734834758,0.7032724353438924,0.8149514924804906,0.5289289972188024,2.941072948355119e-17,0.6936936936936937,0.03003003003003003,0.4375,0.6875
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,friendly_light__fs20__wrap60__lnon,333,158,93,0.4744744744744745,0.5886075949367089,0.27927927927927926,0.5255255255255256,0.0,0.23381905263147826,0.3297738598483055,0.5106621416271118,0.6623466794996276,0.1636171090923862,0.039959351236046874,0.5465465465465466,0.021021021021021023,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,friendly_light__fs20__wrap80__lnon,333,159,90,0.4774774774774775,0.5660377358490566,0.2702702702702703,0.5225225225225225,0.0,0.2253919901355427,0.3203883881597424,0.48834123922881556,0.6406185487274152,0.13443249632980733,0.09113669452622707,0.5435435435435435,0.024024024024024024,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,friendly_light__fs24__wrap60__lnon,333,161,92,0.48348348348348347,0.5714285714285714,0.27627627627627627,0.5165165165165165,0.0,0.23100737203843238,0.32664802904651846,0.4942003666061708,0.6453276390578544,0.16382892375115238,0.0378375095928718,0.5975975975975976,0.015015015015015015,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,friendly_light__fs24__wrap80__lnon,333,204,122,0.6126126126126126,0.5980392156862745,0.3663663663663664,0.3873873873873874,0.0,0.3164146253060274,0.41936611762390985,0.5295466551533051,0.6629077291979334,0.18929081348869983,0.006696765328385156,0.5705705705705706,0.036036036036036036,0.5,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,mono_light__fs20__wrap60__lnon,333,151,88,0.45345345345345345,0.5827814569536424,0.26426426426426425,0.5465465465465466,0.0,0.21978742968304069,0.3141179258225787,0.5030331208238333,0.6584223458864739,0.19615525238165268,0.015784321407624407,0.5615615615615616,0.021021021021021023,0.8125,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,mono_light__fs20__wrap80__lnon,333,158,90,0.4744744744744745,0.569620253164557,0.2702702702702703,0.5255255255255256,0.0,0.2253919901355427,0.3203883881597424,0.49166789770569164,0.6442676046081752,0.16713449810838227,0.035820981057825815,0.5585585585585585,0.03903903903903904,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,mono_light__fs24__wrap60__lnon,333,150,84,0.45045045045045046,0.56,0.25225225225225223,0.5495495495495495,0.0,0.20861171117141072,0.301543598754877,0.4800485326362731,0.6369550380395579,0.18732643795150516,0.021708082856334937,0.5705705705705706,0.021021021021021023,0.875,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,mono_light__fs24__wrap80__lnon,333,198,116,0.5945945945945946,0.5858585858585859,0.3483483483483483,0.4054054054054054,0.0,0.2991681184737585,0.40098755608718134,0.5162510938307893,0.6521979463151398,0.1365251947241037,0.05512289703961258,0.5525525525525525,0.042042042042042045,0.5625,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,monokai_dark__fs20__wrap60__lnon,333,175,102,0.5255255255255256,0.5828571428571429,0.3063063063063063,0.47447447447447444,0.0,0.2592394243282241,0.35779109070505544,0.508788912855398,0.6533658816269894,0.1571090175955052,0.0378592721524214,0.5735735735735735,0.018018018018018018,0.75,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,monokai_dark__fs20__wrap80__lnon,333,175,99,0.5255255255255256,0.5657142857142857,0.2972972972972973,0.47447447447447444,0.0,0.25074340262976375,0.34847457821901734,0.4916449535134333,0.6369605731450119,0.1403336070673071,0.06398103019689852,0.5765765765765766,0.021021021021021023,0.625,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,monokai_dark__fs24__wrap60__lnon,333,176,99,0.5285285285285285,0.5625,0.2972972972972973,0.4714714714714715,0.0,0.25074340262976375,0.34847457821901734,0.4886501119972675,0.6336798565442716,0.16242963321349693,0.03125256652835598,0.5795795795795796,0.018018018018018018,0.625,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,middle,monokai_dark__fs24__wrap80__lnon,333,206,127,0.6186186186186187,0.616504854368932,0.3813813813813814,0.38138138138138133,0.0,0.3308452818421769,0.4346230180619247,0.5485489005052853,0.6801952202693189,0.226604876176517,0.0010554503002331579,0.5975975975975976,0.03303303303303303,0.4375,0.625
grid,Qwen/Qwen2.5-VL-7B-Instruct,java,near,friendly_light__fs20__wrap60__lnon,334,154,92,0.46107784431137727,0.5974025974025974,0.2754491017964072,0.5389221556886228,0.0,0.2302967454726118,0.32570801331689214,0.5184873972900678,0.6715767355692187,0.19385306090412938,0.015998461072650776,0.5479041916167665,0.023952095808383235,0.8125,0.625
