snippet_id,dataset_name,ocr_engine,parse_status,char_error_rate,original_num_lines,ocr_num_lines,token_precision,token_recall,token_f1,indent_mean_abs_delta,runtime_sec,mean_confidence,line_count_abs_diff
dorn_python_008,Dorn,rapidocr,ok,0.15175817396668723,51,95,0.8170347003154574,0.9384057971014492,0.8735244519392917,3.4047619047619047,1.3484091758728027,0.7764028920319295,44
dorn_python_080,Dorn,rapidocr,ok,0.2550091074681239,51,91,0.7288135593220338,0.5058823529411764,0.5972222222222222,7.793889037791477,1.218132495880127,0.7723075108171049,40
dorn_python_081,Dorn,rapidocr,ok,0.1918026263430163,51,115,0.8415032679738562,0.9380692167577414,0.8871662360034454,7.930232558139535,1.324934005737305,0.7683974378699739,64
dorn_python_082,Dorn,rapidocr,ok,0.41040100250626566,51,93,0.5076335877862596,0.4716312056737589,0.4889705882352941,4.434782608695652,1.1982064247131348,0.7693696787097007,42
dorn_python_083,Dorn,rapidocr,ok,0.0944700460829493,11,13,0.47058823529411764,0.41025641025641024,0.4383561643835616,0.0,1.0226452350616455,0.817840388058259,2
dorn_python_084,Dorn,rapidocr,ok,0.20082342177493137,51,101,0.8333333333333334,0.9269662921348315,0.8776595744680852,7.121951219512195,1.540954351425171,0.7691693180669055,50
dorn_python_085,Dorn,rapidocr,ok,0.20228384991843393,11,21,0.8952380952380953,0.9690721649484536,0.9306930693069307,10.3,0.8997213840484619,0.8161839414870183,10
dorn_python_086,Dorn,rapidocr,ok,0.10810810810810811,11,12,0.9787234042553191,1.0,0.989247311827957,2.0,0.8839569091796875,0.8319495849419152,1
dorn_python_087,Dorn,rapidocr,ok,0.3539402173913043,51,90,0.8371335504885994,0.9771863117870723,0.9017543859649123,11.348837209302326,1.4847612380981443,0.7706123711994797,39
dorn_python_088,Dorn,rapidocr,ok,0.0992063492063492,11,11,0.75,0.8181818181818182,0.7826086956521738,0.0,0.61037278175354,0.8348170538426153,0
dorn_python_089,Dorn,rapidocr,ok,0.12971428571428573,49,95,0.29218106995884774,0.39664804469273746,0.33649289099526064,2.7027027027027026,1.51393723487854,0.7532402611798348,46
dorn_python_009,Dorn,rapidocr,ok,0.25348189415041783,51,97,0.8245614035087719,0.9426934097421203,0.8796791443850267,9.18421052631579,1.3569178581237793,0.7726482030214111,46
dorn_python_090,Dorn,rapidocr,ok,0.24190283400809717,30,47,0.8669724770642202,0.9742268041237113,0.9174757281553397,9.565217391304348,0.9343750476837158,0.7818621878665819,17
dorn_python_091,Dorn,rapidocr,ok,0.17983367983367984,31,52,0.6510067114093959,0.7348484848484849,0.690391459074733,4.333333333333333,1.282174587249756,0.7735668112078687,21
dorn_python_092,Dorn,rapidocr,ok,0.3351063829787234,11,22,0.7083333333333334,0.68,0.6938775510204083,1.7142857142857142,0.5445454120635986,0.8019685075984543,11
dorn_python_093,Dorn,rapidocr,ok,0.32459016393442625,11,14,0.9,0.84375,0.870967741935484,8.0,0.8115808963775635,0.8107638673974168,3
dorn_python_094,Dorn,rapidocr,ok,0.11485943775100402,31,47,0.8605769230769231,0.7748917748917749,0.815489749430524,0.0,1.2984752655029297,0.78199143439543,16
dorn_python_095,Dorn,rapidocr,ok,0.23713826366559485,31,60,0.7628865979381443,0.9135802469135802,0.8314606741573032,9.0,1.1955313682556152,0.7779673328641354,29
dorn_python_096,Dorn,rapidocr,ok,0.2654462242562929,31,65,0.6821705426356589,0.8585365853658536,0.7602591792656588,8.592592592592593,1.1380579471588137,0.7805802457473238,34
dorn_python_097,Dorn,rapidocr,ok,0.26290760869565216,49,90,0.42424242424242425,0.4827586206896552,0.45161290322580644,6.938888888888889,1.2530317306518557,0.7641928914823519,41
dorn_python_098,Dorn,rapidocr,ok,0.2739420935412027,31,55,0.8598726114649682,0.7541899441340782,0.8035714285714286,7.310344827586207,1.1020574569702148,0.7686097673364489,24
dorn_python_099,Dorn,rapidocr,ok,0.1649746192893401,31,49,0.8535714285714285,0.9192307692307692,0.8851851851851852,3.5714285714285716,1.1561665534973145,0.7814094449148042,18
dorn_cuda_000,Dorn,easyocr,ok,0.2397694524495677,51,171,0.7209302325581395,0.7209302325581395,0.7209302325581395,6.6976744186046515,6.592148780822754,0.9126290319640452,120
dorn_cuda_001,Dorn,easyocr,ok,0.363265306122449,11,35,0.8615384615384616,0.5358851674641149,0.6607669616519174,5.777777777777778,1.420670986175537,0.7560945363234213,24
dorn_cuda_010,Dorn,easyocr,ok,0.3545751633986928,51,235,0.7126696832579186,0.6441717791411042,0.6766917293233082,4.3,8.273553609848022,0.8773938294427635,184
dorn_cuda_100,Dorn,easyocr,ok,0.25614489003880986,51,150,0.78,0.8041237113402062,0.7918781725888325,2.4390243902439024,5.234024524688721,0.8690643306812421,99
dorn_cuda_101,Dorn,easyocr,ok,0.33664596273291925,31,109,0.7575757575757576,0.6912442396313364,0.7228915662650601,5.142857142857143,2.808222532272339,0.8883516779067734,78
dorn_cuda_102,Dorn,easyocr,ok,0.3834080717488789,51,115,0.6845637583892618,0.4811320754716981,0.5650969529085873,5.428571428571429,3.894333600997925,0.8680667363678174,64
dorn_cuda_103,Dorn,easyocr,ok,0.24752475247524752,11,35,0.7352941176470589,0.7653061224489796,0.75,3.4285714285714284,1.0643296241760254,0.8807845811856786,24
dorn_cuda_104,Dorn,easyocr,ok,0.3537787513691128,30,93,0.6228571428571429,0.6449704142011834,0.6337209302325582,7.2727272727272725,3.0879030227661133,0.893013072411095,63
dorn_cuda_105,Dorn,easyocr,ok,0.1857707509881423,10,19,0.6851851851851852,0.7115384615384616,0.6981132075471698,0.6666666666666666,0.6337158679962158,0.8842641269125427,9
dorn_cuda_106,Dorn,easyocr,ok,0.35006353240152477,50,203,0.7553648068669528,0.5131195335276968,0.611111111111111,3.7837837837837838,6.531243801116943,0.9167598816078164,153
dorn_cuda_107,Dorn,easyocr,ok,0.22184300341296928,11,22,0.5833333333333334,0.5833333333333334,0.5833333333333334,4.0,1.2417325973510742,0.8008494956447089,11
dorn_cuda_108,Dorn,easyocr,ok,0.35481611208406305,51,356,0.7048929663608563,0.7158385093167702,0.7103235747303545,4.5,11.105759382247925,0.8446153979206964,305
dorn_cuda_109,Dorn,easyocr,ok,0.1744186046511628,11,13,0.7333333333333333,0.825,0.776470588235294,0.0,0.5458202362060547,0.8580486136209735,2
dorn_cuda_011,Dorn,easyocr,ok,0.32142857142857145,11,34,0.8780487804878049,0.8503937007874016,0.8639999999999999,1.1428571428571428,0.8377969264984131,0.852487553064968,23
dorn_cuda_110,Dorn,easyocr,ok,0.21314039890496675,51,213,0.6644518272425249,0.4444444444444444,0.5326231691078561,5.209302325581396,9.451931953430176,0.8585125683279067,162
dorn_cuda_111,Dorn,easyocr,ok,0.34601449275362317,30,149,0.7415254237288136,0.7882882882882883,0.7641921397379913,3.090909090909091,4.292475461959839,0.9282818580107456,119
dorn_cuda_112,Dorn,easyocr,ok,0.2720422004521477,51,120,0.8260869565217391,0.3877551020408163,0.5277777777777779,2.8095238095238093,5.113425731658936,0.8527278330574355,69
dorn_cuda_113,Dorn,easyocr,ok,0.381808838643371,51,247,0.7053763440860215,0.6212121212121212,0.660624370594159,8.0,7.938779592514038,0.846304356632899,196
dorn_cuda_114,Dorn,easyocr,ok,0.336986301369863,51,305,0.6691176470588235,0.6691176470588235,0.6691176470588235,4.212765957446808,10.130208253860474,0.8291265425908156,254
dorn_cuda_115,Dorn,easyocr,ok,0.2554630593132154,31,157,0.8048289738430584,0.8247422680412371,0.8146639511201629,4.428571428571429,6.539376497268677,0.8617401055199417,126
dorn_cuda_116,Dorn,easyocr,ok,0.17794486215538846,31,72,0.7333333333333333,0.7692307692307693,0.7508532423208191,3.5,3.415101766586304,0.910591040499328,41
dorn_cuda_117,Dorn,easyocr,ok,0.33411397345823574,31,117,0.6966292134831461,0.6048780487804878,0.6475195822454308,23.2,4.378782272338867,0.9303672325115592,86
dorn_cuda_118,Dorn,easyocr,ok,0.2796934865900383,11,48,0.7868852459016393,0.7559055118110236,0.7710843373493975,2.857142857142857,1.5089590549468994,0.8669044439617868,37
dorn_cuda_119,Dorn,easyocr,ok,0.41207815275310833,31,89,0.7784431137724551,0.680628272251309,0.7262569832402235,4.2592592592592595,2.6298482418060303,0.9021857574139034,58
dorn_cuda_012,Dorn,easyocr,ok,0.38095238095238093,10,21,0.6956521739130435,0.6666666666666666,0.6808510638297872,11.0,0.7795150279998779,0.8625486526357679,11
dorn_cuda_013,Dorn,easyocr,ok,0.3264864864864865,31,128,0.75,0.725,0.7372881355932203,2.4347826086956523,3.3130557537078857,0.9271690586590956,97
dorn_cuda_014,Dorn,easyocr,ok,0.38331996792301526,31,144,0.6983606557377049,0.6983606557377049,0.6983606557377049,3.36,4.3826904296875,0.8781115555893005,113
dorn_cuda_015,Dorn,easyocr,ok,0.3076923076923077,31,103,0.7440758293838863,0.7136363636363636,0.728538283062645,5.2,3.494802713394165,0.876463728537251,72
dorn_cuda_016,Dorn,easyocr,ok,0.3355506282335551,31,154,0.6677316293929713,0.7282229965156795,0.6966666666666667,3.7857142857142856,4.397459506988525,0.7979348434553152,123
dorn_cuda_017,Dorn,easyocr,ok,0.31895687061183553,51,124,0.6894977168949772,0.6398305084745762,0.6637362637362637,4.390243902439025,4.168217182159424,0.9063078940829564,73
dorn_cuda_018,Dorn,easyocr,ok,0.29106945975744214,31,102,0.6988636363636364,0.6648648648648648,0.6814404432132964,5.684210526315789,3.175018548965454,0.86665205522174,71
dorn_cuda_019,Dorn,easyocr,ok,0.3727486296006265,31,174,0.7510917030567685,0.6963562753036437,0.7226890756302522,3.357142857142857,4.91022515296936,0.8765883920893679,143
dorn_cuda_002,Dorn,easyocr,ok,0.2617801047120419,11,16,0.8,0.7346938775510204,0.7659574468085106,7.5,0.5674800872802734,0.8428289301115223,5
dorn_cuda_020,Dorn,easyocr,ok,0.27735690235690236,51,204,0.5606060606060606,0.17370892018779344,0.2652329749103942,5.142857142857143,8.044703722000122,0.8670506051609101,153
dorn_cuda_021,Dorn,easyocr,ok,0.3525305410122164,11,63,0.9079754601226994,0.8,0.8505747126436782,12.8,1.7693028450012207,0.8762361964691879,52
dorn_cuda_022,Dorn,easyocr,ok,0.4162234042553192,31,92,0.7941176470588235,0.3951219512195122,0.5276872964169381,5.333333333333333,2.7447941303253174,0.8890140324009665,61
dorn_cuda_023,Dorn,easyocr,ok,0.2668032786885246,51,178,0.7430997876857749,0.7743362831858407,0.7583965330444202,8.615384615384615,8.09583330154419,0.875966395995258,127
dorn_cuda_024,Dorn,easyocr,ok,0.3736141906873614,31,246,0.7328918322295805,0.7494356659142212,0.7410714285714286,3.586206896551724,6.367109060287476,0.8270339434910324,215
dorn_cuda_025,Dorn,easyocr,ok,0.1872871736662883,30,133,0.6363636363636364,0.7225806451612903,0.6767371601208458,3.6666666666666665,6.767909049987793,0.8838121772386331,103
dorn_cuda_026,Dorn,easyocr,ok,0.2589641434262948,51,242,0.7744360902255639,0.6518987341772152,0.7079037800687286,3.5789473684210527,8.743016958236694,0.9028202878681498,191
dorn_cuda_027,Dorn,easyocr,ok,0.22914466737064415,31,86,0.8174273858921162,0.7406015037593985,0.777120315581854,7.5,2.987366199493408,0.8914649476181372,55
dorn_cuda_028,Dorn,easyocr,ok,0.36546674801708356,51,208,0.7300469483568075,0.7369668246445498,0.7334905660377359,2.6666666666666665,6.926223278045654,0.893821280835212,157
dorn_cuda_029,Dorn,easyocr,ok,0.40217391304347827,11,29,0.74,0.5692307692307692,0.6434782608695652,2.6666666666666665,0.9196546077728271,0.8415732887111528,18
dorn_cuda_003,Dorn,easyocr,ok,0.2295964125560538,31,108,0.6666666666666666,0.6464646464646465,0.6564102564102564,6.260869565217392,3.8252437114715576,0.9128699033376262,77
dorn_cuda_030,Dorn,easyocr,ok,0.2593714502082545,51,251,0.75,0.6832740213523132,0.7150837988826816,4.216216216216216,10.151317358016968,0.8836712195336122,200
dorn_cuda_031,Dorn,easyocr,ok,0.3305156382079459,51,125,0.6666666666666666,0.2471042471042471,0.3605633802816901,3.6,4.895084857940674,0.8354495051663631,74
dorn_cuda_032,Dorn,easyocr,ok,0.18210361067503925,11,46,0.7865168539325843,0.813953488372093,0.8,4.0,2.0639748573303223,0.8281227939269172,35
dorn_cuda_033,Dorn,easyocr,ok,0.2686230248306998,31,125,0.75,0.7128712871287128,0.7309644670050762,5.565217391304348,4.829543828964233,0.8761172799869319,94
dorn_cuda_034,Dorn,easyocr,ok,0.3634111818825195,50,212,0.639921722113503,0.7234513274336283,0.6791277258566978,13.904761904761905,9.29432249069214,0.8808104584444267,162
dorn_cuda_035,Dorn,easyocr,ok,0.2571428571428571,11,19,0.38461538461538464,0.47619047619047616,0.42553191489361697,8.0,0.4088759422302246,0.8682353897614901,8
dorn_cuda_036,Dorn,easyocr,ok,0.2668407310704961,51,211,0.7173396674584323,0.6741071428571429,0.6950517836593786,9.658536585365853,8.006710529327393,0.930894627727881,160
dorn_cuda_037,Dorn,easyocr,ok,0.302121433796635,51,132,0.7252747252747253,0.7704280155642024,0.7471698113207548,4.628571428571429,5.374057531356812,0.8875226189437471,81
dorn_cuda_038,Dorn,easyocr,ok,0.3106368563685637,51,265,0.7240829346092504,0.7430441898527005,0.7334410339256865,5.391304347826087,10.348639965057371,0.8422184284906172,214
dorn_cuda_039,Dorn,easyocr,ok,0.31398104265402843,31,84,0.7033898305084746,0.46629213483146065,0.5608108108108107,4.769230769230769,2.854909658432007,0.8300648298281234,53
dorn_cuda_004,Dorn,easyocr,ok,0.3387241689128482,50,119,0.6554621848739496,0.3291139240506329,0.43820224719101125,3.8947368421052633,4.240144968032837,0.8584535829706634,69
dorn_cuda_040,Dorn,easyocr,ok,0.1336405529953917,11,13,0.6981132075471698,0.9024390243902439,0.7872340425531914,0.0,0.7928187847137451,0.7581617530809976,2
dorn_cuda_041,Dorn,easyocr,ok,0.33728813559322035,31,82,0.7076923076923077,0.6258503401360545,0.664259927797834,2.814814814814815,2.7708706855773926,0.89128007594287,51
dorn_cuda_042,Dorn,easyocr,ok,0.26268241834607364,51,158,0.7115384615384616,0.7424749163879598,0.7266775777414075,4.372093023255814,6.138461351394653,0.879126751649613,107
dorn_cuda_043,Dorn,easyocr,ok,0.19964028776978418,11,49,0.6829268292682927,0.6666666666666666,0.674698795180723,2.2222222222222223,1.6418886184692385,0.9056721441102028,38
dorn_cuda_044,Dorn,easyocr,ok,0.4019607843137255,31,61,0.7986111111111112,0.6927710843373494,0.7419354838709679,9.4,1.7847275733947754,0.8237186687370252,30
dorn_cuda_045,Dorn,easyocr,ok,0.13970588235294118,11,25,0.41509433962264153,0.6111111111111112,0.4943820224719102,0.0,1.2133512496948242,0.8346250576313085,14
dorn_cuda_046,Dorn,easyocr,ok,0.2686230248306998,51,143,0.7167235494880546,0.711864406779661,0.7142857142857144,7.902439024390244,5.392003297805786,0.9038656365852896,92
dorn_cuda_047,Dorn,easyocr,ok,0.2410933660933661,51,301,0.5946745562130178,0.42138364779874216,0.4932515337423313,6.571428571428571,12.385133266448976,0.9130215485544838,250
dorn_cuda_048,Dorn,easyocr,ok,0.2657601977750309,31,94,0.6818181818181818,0.6958762886597938,0.6887755102040816,7.090909090909091,3.0033984184265137,0.8492069565658109,63
dorn_cuda_049,Dorn,easyocr,ok,0.17261904761904762,11,42,0.7619047619047619,0.6274509803921569,0.6881720430107526,4.0,1.482922077178955,0.9045706445582616,31
dorn_cuda_005,Dorn,easyocr,ok,0.46898002103049424,31,102,0.7647058823529411,0.3622291021671827,0.49159663865546216,3.111111111111111,2.799243211746216,0.9259223046575322,71
dorn_cuda_050,Dorn,easyocr,ok,0.5218181818181818,31,99,0.6271929824561403,0.5017543859649123,0.557504873294347,20.0,3.5801374912261963,0.8565305815418482,68
dorn_cuda_051,Dorn,easyocr,ok,0.28484848484848485,51,206,0.7322175732217573,0.708502024291498,0.720164609053498,8.869565217391305,8.080640077590942,0.9002157740488923,155
dorn_cuda_052,Dorn,easyocr,ok,0.34156378600823045,11,28,0.8166666666666667,0.6805555555555556,0.7424242424242424,9.0,0.7984476089477539,0.9161153645190898,17
dorn_cuda_053,Dorn,easyocr,ok,0.48520408163265305,51,245,0.6521739130434783,0.40889526542324245,0.5026455026455027,3.225,6.878163814544678,0.8505351686943947,194
dorn_cuda_054,Dorn,easyocr,ok,0.29523809523809524,11,26,0.7419354838709677,0.8070175438596491,0.7731092436974789,4.0,0.7367761135101318,0.8567851377718039,15
dorn_cuda_055,Dorn,easyocr,ok,0.286144578313253,11,22,0.7164179104477612,0.7868852459016393,0.7500000000000001,5.444444444444445,0.7747888565063477,0.8100925896403052,11
dorn_cuda_056,Dorn,easyocr,ok,0.24719101123595505,10,33,0.4536082474226804,0.7096774193548387,0.5534591194968553,2.2857142857142856,1.022808313369751,0.8641668913178715,23
dorn_cuda_057,Dorn,easyocr,ok,0.2033898305084746,10,20,0.7,0.32558139534883723,0.44444444444444453,2.5,0.6458024978637695,0.9436933278334808,10
dorn_cuda_058,Dorn,easyocr,ok,0.2909698996655518,11,30,0.6896551724137931,0.6060606060606061,0.6451612903225807,2.6666666666666665,0.7008540630340576,0.8914312353952584,19
dorn_cuda_059,Dorn,easyocr,ok,0.29726027397260274,51,133,0.7735849056603774,0.6932367149758454,0.7312101910828026,9.488372093023257,5.3552405834198,0.8680268526075106,82
dorn_cuda_006,Dorn,easyocr,ok,0.27163461538461536,11,46,0.7164179104477612,0.6575342465753424,0.6857142857142857,2.2857142857142856,1.3588948249816897,0.9116182314974708,35
dorn_cuda_060,Dorn,easyocr,ok,0.3839516824849008,31,158,0.7739130434782608,0.7325102880658436,0.7526427061310782,2.92,3.973236322402954,0.9266330146444638,127
dorn_cuda_061,Dorn,easyocr,ok,0.36961206896551724,31,99,0.7798165137614679,0.7172995780590717,0.7472527472527473,8.380952380952381,3.472053050994873,0.8863619788178247,68
dorn_cuda_062,Dorn,easyocr,ok,0.6075949367088608,11,10,0.7058823529411765,0.75,0.7272727272727272,5.6,0.2497615814208984,0.8902951734580407,1
dorn_cuda_063,Dorn,easyocr,ok,0.27364864864864863,11,26,0.85,0.85,0.85,3.3333333333333335,0.9572558403015136,0.8997789420550448,15
dorn_cuda_064,Dorn,easyocr,ok,0.3634111818825195,50,212,0.639921722113503,0.7234513274336283,0.6791277258566978,13.904761904761905,9.261327981948853,0.8808104584444267,162
